scenario_id,ego_id,rule_STL
DEU_LocationALower-35_265_T-1,14,R_G3
DEU_LocationALower-35_265_T-1,15,R_G3
DEU_LocationALower-41_150_T-1,15,R_G3
DEU_LocationALower-43_84_T-1,11,R_G3
DEU_LocationALower-43_84_T-1,14,R_G3
DEU_LocationALower-38_215_T-1,16,R_G3
DEU_LocationALower-39_266_T-1,9,R_G3
DEU_LocationALower-39_279_T-1,10,R_G3
DEU_LocationALower-47_233_T-1,11,R_G3
DEU_LocationALower-47_233_T-1,12,R_G3
DEU_LocationAUpper-50_180_T-1,13,R_G3
DEU_LocationALower-39_198_T-1,15,R_G3
DEU_LocationALower-29_236_T-1,12,R_G3
DEU_LocationAUpper-52_229_T-1,7,R_G3
DEU_LocationALower-37_5_T-1,11,R_G3
DEU_LocationALower-37_5_T-1,14,R_G1,R_G3
DEU_LocationALower-37_5_T-1,15,R_G3
DEU_LocationALower-37_5_T-1,20,R_G3
DEU_LocationALower-37_5_T-1,24,R_G3
DEU_LocationALower-43_244_T-1,10,R_G3
DEU_LocationALower-36_150_T-1,12,R_G3
DEU_LocationDLower-8_9_T-1,8,R_G3
DEU_LocationALower-14_103_T-1,13,R_G3
DEU_LocationAUpper-31_29_T-1,11,R_G3
DEU_LocationAUpper-36_83_T-1,27,R_G3
DEU_LocationALower-29_186_T-1,14,R_G3
DEU_LocationAUpper-37_4_T-1,14,R_G3
DEU_LocationAUpper-34_144_T-1,10,R_G3
DEU_LocationALower-40_178_T-1,12,R_G3
DEU_LocationALower-40_178_T-1,15,R_G3
DEU_LocationALower-40_178_T-1,17,R_G3
DEU_LocationELower-18_82_T-1,12,R_G3
DEU_LocationALower-41_103_T-1,10,R_G3
DEU_LocationALower-41_103_T-1,14,R_G3
DEU_LocationALower-37_101_T-1,11,R_G3
DEU_LocationALower-46_53_T-1,17,R_G3
DEU_LocationCLower-4_267_T-1,9,R_G3
DEU_LocationALower-34_120_T-1,17,R_G1,R_G3
DEU_LocationALower-33_72_T-1,8,R_G3
DEU_LocationALower-33_72_T-1,10,R_G3
DEU_LocationALower-33_72_T-1,13,R_G3
DEU_LocationALower-33_72_T-1,16,R_G3
DEU_LocationALower-14_74_T-1,14,R_G3
DEU_LocationALower-33_2_T-1,8,R_G3
DEU_LocationCLower-5_36_T-1,12,R_G3
DEU_LocationCLower-4_205_T-1,5,R_G3
DEU_LocationCLower-4_205_T-1,7,R_G3
DEU_LocationCLower-4_205_T-1,10,R_G3
DEU_LocationALower-39_241_T-1,15,R_G3
DEU_LocationAUpper-35_45_T-1,15,R_G3
DEU_LocationALower-35_144_T-1,7,R_G3
DEU_LocationALower-43_185_T-1,13,R_G3
DEU_LocationALower-39_281_T-1,8,R_G3
DEU_LocationALower-39_281_T-1,9,R_G3
DEU_LocationALower-39_281_T-1,13,R_G3
DEU_LocationALower-39_281_T-1,16,R_G3
DEU_LocationALower-32_100_T-1,13,R_G3
DEU_LocationALower-45_250_T-1,6,R_G3
DEU_LocationALower-45_250_T-1,8,R_G3
DEU_LocationALower-45_250_T-1,14,R_G3
DEU_LocationALower-45_250_T-1,15,R_G3
DEU_LocationALower-48_163_T-1,22,R_G3
DEU_LocationAUpper-35_178_T-1,12,R_G1,R_G3
DEU_LocationALower-35_171_T-1,15,R_G3
DEU_LocationALower-53_48_T-1,7,R_G3
DEU_LocationALower-53_48_T-1,13,R_G1,R_G3
DEU_LocationALower-46_234_T-1,11,R_G3
DEU_LocationALower-54_243_T-1,10,R_G3
DEU_LocationALower-54_243_T-1,12,R_G3
DEU_LocationALower-43_95_T-1,8,R_G3
DEU_LocationAUpper-14_174_T-1,11,R_G3
DEU_LocationAUpper-14_174_T-1,25,R_G3
DEU_LocationALower-26_104_T-1,8,R_G3
DEU_LocationAUpper-35_36_T-1,19,R_G3
DEU_LocationALower-51_86_T-1,13,R_G3
DEU_LocationALower-47_95_T-1,17,R_G3
DEU_LocationALower-47_95_T-1,18,R_G3
DEU_LocationALower-55_112_T-1,11,R_G3
DEU_LocationALower-44_190_T-1,13,R_G3
DEU_LocationALower-44_190_T-1,14,R_G3
DEU_LocationCLower-6_30_T-1,8,R_G3
DEU_LocationAUpper-32_161_T-1,12,R_G3
DEU_LocationAUpper-32_161_T-1,14,R_G3
DEU_LocationAUpper-57_98_T-1,8,R_G3
DEU_LocationAUpper-57_98_T-1,10,R_G3
DEU_LocationALower-40_120_T-1,12,R_G3
DEU_LocationALower-40_120_T-1,15,R_G3
DEU_LocationALower-40_120_T-1,19,R_G3
DEU_LocationALower-40_120_T-1,21,R_G3
DEU_LocationALower-44_59_T-1,8,R_G3
DEU_LocationALower-44_59_T-1,17,R_G3
DEU_LocationALower-13_158_T-1,19,R_G3
DEU_LocationALower-28_171_T-1,7,R_G3
DEU_LocationALower-40_232_T-1,12,R_G3
DEU_LocationALower-40_232_T-1,14,R_G3
DEU_LocationALower-14_163_T-1,14,R_G3
DEU_LocationFUpper-60_171_T-1,9,R_G3
DEU_LocationALower-38_81_T-1,11,R_G3
DEU_LocationALower-38_81_T-1,15,R_G3
DEU_LocationALower-38_81_T-1,19,R_G3
DEU_LocationALower-13_174_T-1,18,R_G3
DEU_LocationALower-54_162_T-1,20,R_G3
DEU_LocationALower-57_84_T-1,10,R_G3
DEU_LocationALower-51_217_T-1,16,R_G3
DEU_LocationALower-48_230_T-1,15,R_G3
DEU_LocationALower-48_230_T-1,23,R_G3
DEU_LocationELower-20_195_T-1,3,R_G3
DEU_LocationALower-51_219_T-1,11,R_G3
DEU_LocationALower-39_216_T-1,11,R_G3
DEU_LocationAUpper-54_190_T-1,18,R_G3
DEU_LocationALower-52_101_T-1,13,R_G3
DEU_LocationALower-52_101_T-1,18,R_G3
DEU_LocationALower-43_138_T-1,12,R_G3
DEU_LocationALower-44_66_T-1,13,R_G3
DEU_LocationALower-39_86_T-1,18,R_G3
DEU_LocationALower-35_101_T-1,10,R_G3
DEU_LocationAUpper-50_38_T-1,9,R_G3
DEU_LocationELower-17_70_T-1,5,R_G3
DEU_LocationALower-29_78_T-1,16,R_G3
DEU_LocationALower-45_71_T-1,9,R_G3
DEU_LocationFLower-58_67_T-1,9,R_G3
DEU_LocationALower-42_144_T-1,17,R_G3
DEU_LocationALower-39_178_T-1,13,R_G3
DEU_LocationALower-43_249_T-1,16,R_G3
DEU_LocationALower-12_159_T-1,10,R_G3
DEU_LocationCLower-5_224_T-1,6,R_G3
DEU_LocationALower-56_176_T-1,7,R_G3
DEU_LocationALower-56_176_T-1,8,R_G3
DEU_LocationALower-40_103_T-1,6,R_G3
DEU_LocationALower-32_7_T-1,18,R_G3
DEU_LocationCLower-6_97_T-1,10,R_G3
DEU_LocationALower-57_171_T-1,6,R_G3
DEU_LocationALower-38_191_T-1,6,R_G3
DEU_LocationALower-49_199_T-1,10,R_G3
DEU_LocationALower-49_199_T-1,13,R_G3
DEU_LocationALower-49_199_T-1,16,R_G3
DEU_LocationALower-56_17_T-1,20,R_G3
DEU_LocationALower-31_4_T-1,6,R_G3
DEU_LocationALower-31_4_T-1,10,R_G3
DEU_LocationALower-28_221_T-1,16,R_G3
DEU_LocationALower-13_3_T-1,11,R_G3
DEU_LocationALower-32_129_T-1,14,R_G3
DEU_LocationALower-35_56_T-1,9,R_G3
DEU_LocationFLower-60_74_T-1,5,R_G3
DEU_LocationFLower-60_74_T-1,11,R_G3
DEU_LocationALower-40_28_T-1,11,R_G3
DEU_LocationALower-40_28_T-1,19,R_G3
DEU_LocationALower-45_82_T-1,10,R_G3
DEU_LocationALower-45_82_T-1,17,R_G3
DEU_LocationALower-41_222_T-1,15,R_G3
DEU_LocationALower-41_222_T-1,17,R_G3
DEU_LocationALower-41_222_T-1,23,R_G3
DEU_LocationALower-38_37_T-1,9,R_G3
DEU_LocationALower-38_37_T-1,14,R_G1,R_G3
DEU_LocationALower-38_37_T-1,22,R_G3
DEU_LocationALower-53_70_T-1,14,R_G3
DEU_LocationALower-54_213_T-1,16,R_G3
DEU_LocationAUpper-43_193_T-1,15,R_G3
DEU_LocationALower-51_149_T-1,12,R_G3
DEU_LocationALower-51_149_T-1,16,R_G3
DEU_LocationALower-30_285_T-1,19,R_G3
DEU_LocationCLower-5_174_T-1,7,R_G3
DEU_LocationELower-22_67_T-1,13,R_G3
DEU_LocationALower-45_203_T-1,10,R_G3
DEU_LocationALower-45_203_T-1,11,R_G3
DEU_LocationALower-45_203_T-1,13,R_G3
DEU_LocationALower-45_203_T-1,15,R_G3
DEU_LocationALower-45_203_T-1,16,R_G3
DEU_LocationAUpper-31_194_T-1,10,R_G3
DEU_LocationALower-13_38_T-1,10,R_G3
DEU_LocationALower-13_38_T-1,14,R_G3
DEU_LocationALower-41_41_T-1,10,R_G3
DEU_LocationALower-33_113_T-1,24,R_G3
DEU_LocationALower-36_181_T-1,8,R_G3
DEU_LocationALower-36_181_T-1,9,R_G3
DEU_LocationALower-36_181_T-1,15,R_G3
DEU_LocationALower-36_181_T-1,17,R_G3
DEU_LocationALower-37_199_T-1,7,R_G3
DEU_LocationALower-32_47_T-1,7,R_G3
DEU_LocationALower-39_262_T-1,12,R_G3
DEU_LocationALower-39_262_T-1,14,R_G3
DEU_LocationALower-56_217_T-1,18,R_G3
DEU_LocationALower-12_82_T-1,10,R_G3
DEU_LocationALower-36_218_T-1,8,R_G3
DEU_LocationALower-36_218_T-1,20,R_G3
DEU_LocationALower-38_119_T-1,9,R_G3
DEU_LocationALower-38_119_T-1,12,R_G3
DEU_LocationALower-40_234_T-1,9,R_G3
DEU_LocationALower-40_234_T-1,11,R_G3
DEU_LocationALower-40_234_T-1,12,R_G3
DEU_LocationALower-40_234_T-1,13,R_G3
DEU_LocationALower-40_234_T-1,19,R_G3
DEU_LocationCLower-5_273_T-1,8,R_G3
DEU_LocationALower-12_134_T-1,11,R_G3
DEU_LocationALower-38_109_T-1,9,R_G3
DEU_LocationALower-38_109_T-1,21,R_G3
DEU_LocationALower-38_169_T-1,9,R_G3
DEU_LocationALower-38_169_T-1,14,R_G3
DEU_LocationALower-49_102_T-1,8,R_G3
DEU_LocationBUpper-1_215_T-1,8,R_G3
DEU_LocationCLower-5_31_T-1,10,R_G3
DEU_LocationCLower-5_31_T-1,12,R_G3
DEU_LocationALower-42_24_T-1,8,R_G3
DEU_LocationALower-42_24_T-1,13,R_G3
DEU_LocationALower-42_24_T-1,15,R_G3
DEU_LocationALower-42_24_T-1,16,R_G3
DEU_LocationALower-36_124_T-1,18,R_G3
DEU_LocationALower-41_255_T-1,10,R_G3
DEU_LocationALower-41_255_T-1,12,R_G3
DEU_LocationAUpper-31_162_T-1,19,R_G3
DEU_LocationAUpper-27_200_T-1,5,R_G3
DEU_LocationAUpper-27_200_T-1,27,R_G3
DEU_LocationALower-44_47_T-1,13,R_G3
DEU_LocationALower-44_47_T-1,15,R_G3
DEU_LocationALower-33_204_T-1,16,R_G3
DEU_LocationDLower-8_154_T-1,11,R_G1,R_G3
DEU_LocationAUpper-27_198_T-1,13,R_G3
DEU_LocationALower-35_4_T-1,7,R_G3
DEU_LocationALower-35_4_T-1,11,R_G3
DEU_LocationALower-35_4_T-1,15,R_G3
DEU_LocationALower-35_4_T-1,17,R_G3
DEU_LocationALower-49_159_T-1,19,R_G3
DEU_LocationALower-51_21_T-1,7,R_G3
DEU_LocationALower-51_21_T-1,10,R_G3
DEU_LocationALower-13_192_T-1,13,R_G3
DEU_LocationALower-14_175_T-1,8,R_G3
DEU_LocationALower-43_225_T-1,11,R_G3
DEU_LocationALower-54_91_T-1,15,R_G3
DEU_LocationALower-46_273_T-1,14,R_G3
DEU_LocationALower-46_273_T-1,15,R_G3
DEU_LocationALower-41_102_T-1,8,R_G3
DEU_LocationALower-41_102_T-1,9,R_G3
DEU_LocationALower-41_102_T-1,14,R_G3
DEU_LocationALower-42_30_T-1,15,R_G3
DEU_LocationALower-31_212_T-1,14,R_G3
DEU_LocationALower-57_167_T-1,6,R_G3
DEU_LocationALower-43_133_T-1,11,R_G3
DEU_LocationALower-43_133_T-1,19,R_G3
DEU_LocationAUpper-28_213_T-1,8,R_G3
DEU_LocationALower-39_54_T-1,11,R_G3
DEU_LocationALower-39_54_T-1,12,R_G3
DEU_LocationALower-33_187_T-1,30,R_G3
DEU_LocationALower-53_223_T-1,5,R_G3
DEU_LocationALower-13_245_T-1,9,R_G3
DEU_LocationALower-35_110_T-1,10,R_G3
DEU_LocationALower-53_121_T-1,9,R_G3
DEU_LocationALower-54_137_T-1,12,R_G3
DEU_LocationAUpper-34_190_T-1,10,R_G3
DEU_LocationAUpper-34_190_T-1,17,R_G3
DEU_LocationBLower-3_190_T-1,3,R_G3
DEU_LocationALower-55_192_T-1,19,R_G3
DEU_LocationALower-48_87_T-1,25,R_G3
DEU_LocationALower-47_179_T-1,16,R_G3
DEU_LocationALower-47_179_T-1,18,R_G3
DEU_LocationAUpper-52_11_T-1,20,R_G3
DEU_LocationAUpper-52_11_T-1,23,R_G3
DEU_LocationALower-44_184_T-1,12,R_G3
DEU_LocationALower-51_6_T-1,14,R_G3
DEU_LocationALower-28_32_T-1,9,R_G3
DEU_LocationALower-28_72_T-1,17,R_G3
DEU_LocationALower-13_25_T-1,5,R_G3
DEU_LocationALower-38_161_T-1,16,R_G3
DEU_LocationALower-38_161_T-1,21,R_G3
DEU_LocationALower-40_286_T-1,9,R_G3
DEU_LocationALower-40_286_T-1,14,R_G3
DEU_LocationAUpper-34_47_T-1,9,R_G3
DEU_LocationALower-14_141_T-1,10,R_G3
DEU_LocationCLower-5_217_T-1,8,R_G3
DEU_LocationALower-41_204_T-1,10,R_G3
DEU_LocationALower-41_204_T-1,14,R_G3
DEU_LocationALower-41_204_T-1,15,R_G3
DEU_LocationALower-13_252_T-1,8,R_G3
DEU_LocationALower-29_274_T-1,9,R_G3
DEU_LocationALower-33_14_T-1,8,R_G3
DEU_LocationALower-33_14_T-1,9,R_G3
DEU_LocationALower-39_204_T-1,11,R_G3
DEU_LocationALower-25_260_T-1,24,R_G3
DEU_LocationALower-40_246_T-1,11,R_G3
DEU_LocationALower-40_246_T-1,13,R_G3
DEU_LocationALower-40_246_T-1,16,R_G3
DEU_LocationALower-41_68_T-1,15,R_G3
DEU_LocationALower-33_21_T-1,15,R_G3
DEU_LocationDLower-9_255_T-1,8,R_G1,R_G3
DEU_LocationAUpper-38_254_T-1,16,R_G3
DEU_LocationALower-38_210_T-1,7,R_G3
DEU_LocationALower-38_210_T-1,20,R_G3
DEU_LocationALower-33_6_T-1,13,R_G3
DEU_LocationDLower-9_193_T-1,8,R_G3
DEU_LocationALower-39_42_T-1,11,R_G3
DEU_LocationALower-33_56_T-1,6,R_G3
DEU_LocationALower-44_91_T-1,11,R_G1,R_G3
DEU_LocationAUpper-54_55_T-1,17,R_G3
DEU_LocationAUpper-54_55_T-1,21,R_G3
DEU_LocationALower-26_230_T-1,5,R_G3
DEU_LocationALower-26_230_T-1,8,R_G3
DEU_LocationALower-56_127_T-1,8,R_G3
DEU_LocationALower-56_127_T-1,14,R_G3
DEU_LocationALower-56_127_T-1,15,R_G3
DEU_LocationCLower-4_85_T-1,8,R_G3
DEU_LocationALower-57_65_T-1,12,R_G3
DEU_LocationALower-57_65_T-1,16,R_G3
DEU_LocationAUpper-32_35_T-1,7,R_G3
DEU_LocationALower-31_127_T-1,10,R_G3
DEU_LocationCLower-4_269_T-1,7,R_G3
DEU_LocationAUpper-32_190_T-1,7,R_G3
DEU_LocationALower-49_158_T-1,22,R_G3
DEU_LocationDUpper-8_33_T-1,12,R_G3
DEU_LocationALower-48_185_T-1,5,R_G3
DEU_LocationALower-36_72_T-1,13,R_G3
DEU_LocationALower-43_227_T-1,13,R_G3
DEU_LocationALower-43_227_T-1,14,R_G3
DEU_LocationAUpper-28_1_T-1,10,R_G3
DEU_LocationALower-43_31_T-1,13,R_G3
DEU_LocationALower-30_226_T-1,17,R_G3
DEU_LocationALower-55_179_T-1,16,R_G3
DEU_LocationALower-55_179_T-1,21,R_G3
DEU_LocationALower-55_179_T-1,22,R_G3
DEU_LocationALower-36_210_T-1,11,R_G3
DEU_LocationALower-36_210_T-1,13,R_G3
DEU_LocationALower-11_101_T-1,13,R_G3
DEU_LocationALower-13_75_T-1,14,R_G3
DEU_LocationALower-44_153_T-1,10,R_G3
DEU_LocationALower-44_153_T-1,11,R_G3
DEU_LocationALower-44_153_T-1,15,R_G3
DEU_LocationALower-40_290_T-1,17,R_G3
DEU_LocationALower-40_290_T-1,18,R_G3
DEU_LocationALower-11_87_T-1,9,R_G3
DEU_LocationALower-11_87_T-1,11,R_G3
DEU_LocationALower-34_178_T-1,11,R_G3
DEU_LocationALower-40_71_T-1,17,R_G1,R_G3
DEU_LocationALower-40_71_T-1,18,R_G3
DEU_LocationALower-40_71_T-1,19,R_G3
DEU_LocationALower-55_101_T-1,21,R_G3
DEU_LocationALower-45_224_T-1,10,R_G3
DEU_LocationALower-45_224_T-1,13,R_G3
DEU_LocationALower-45_224_T-1,18,R_G3
DEU_LocationALower-45_224_T-1,20,R_G3
DEU_LocationALower-37_247_T-1,8,R_G3
DEU_LocationALower-37_247_T-1,11,R_G3
DEU_LocationALower-51_65_T-1,17,R_G3
DEU_LocationAUpper-51_221_T-1,11,R_G3
DEU_LocationALower-55_118_T-1,20,R_G3
DEU_LocationALower-55_118_T-1,22,R_G3
DEU_LocationALower-55_118_T-1,25,R_G3
DEU_LocationALower-41_229_T-1,11,R_G3
DEU_LocationALower-41_229_T-1,14,R_G3
DEU_LocationALower-43_83_T-1,13,R_G3
DEU_LocationALower-43_83_T-1,14,R_G3
DEU_LocationFLower-60_165_T-1,6,R_G3
DEU_LocationAUpper-36_82_T-1,15,R_G3
DEU_LocationALower-51_59_T-1,16,R_G3
DEU_LocationALower-44_230_T-1,20,R_G3
DEU_LocationALower-44_230_T-1,22,R_G3
DEU_LocationALower-44_230_T-1,23,R_G3
DEU_LocationALower-27_123_T-1,7,R_G3
DEU_LocationALower-44_239_T-1,13,R_G3
DEU_LocationALower-32_117_T-1,10,R_G3
DEU_LocationALower-32_117_T-1,17,R_G1,R_G3
DEU_LocationALower-49_223_T-1,6,R_G3
DEU_LocationALower-49_223_T-1,10,R_G3
DEU_LocationAUpper-53_129_T-1,9,R_G3
DEU_LocationALower-41_8_T-1,8,R_G3
DEU_LocationALower-53_24_T-1,6,R_G3
DEU_LocationAUpper-53_115_T-1,14,R_G3
DEU_LocationALower-34_84_T-1,11,R_G3
DEU_LocationAUpper-51_35_T-1,18,R_G3
DEU_LocationAUpper-50_268_T-1,11,R_G3
DEU_LocationALower-57_184_T-1,18,R_G3
DEU_LocationALower-31_170_T-1,10,R_G3
DEU_LocationCUpper-4_119_T-1,7,R_G3
DEU_LocationALower-14_248_T-1,11,R_G3
DEU_LocationALower-14_248_T-1,20,R_G3
DEU_LocationALower-32_90_T-1,7,R_G3
DEU_LocationALower-45_120_T-1,10,R_G3
DEU_LocationALower-45_120_T-1,12,R_G3
DEU_LocationALower-45_120_T-1,18,R_G3
DEU_LocationALower-43_241_T-1,15,R_G3
DEU_LocationALower-43_241_T-1,18,R_G3
DEU_LocationALower-57_124_T-1,16,R_G3
DEU_LocationALower-40_168_T-1,6,R_G3
DEU_LocationALower-40_168_T-1,7,R_G3
DEU_LocationALower-40_168_T-1,12,R_G3
DEU_LocationALower-33_75_T-1,8,R_G3
DEU_LocationALower-53_190_T-1,19,R_G3
DEU_LocationALower-53_190_T-1,21,R_G3
DEU_LocationALower-32_21_T-1,11,R_G3
DEU_LocationALower-32_21_T-1,13,R_G3
DEU_LocationALower-33_267_T-1,14,R_G3
DEU_LocationALower-56_209_T-1,12,R_G3
DEU_LocationALower-56_209_T-1,13,R_G3
DEU_LocationAUpper-27_269_T-1,6,R_G3
DEU_LocationALower-26_172_T-1,12,R_G3
DEU_LocationALower-46_277_T-1,14,R_G3
DEU_LocationALower-46_277_T-1,19,R_G3
DEU_LocationALower-49_177_T-1,16,R_G3
DEU_LocationAUpper-57_253_T-1,8,R_G3
DEU_LocationALower-39_188_T-1,10,R_G3
DEU_LocationALower-39_188_T-1,12,R_G3
DEU_LocationALower-39_188_T-1,14,R_G3
DEU_LocationCUpper-6_142_T-1,10,R_G3
DEU_LocationALower-53_162_T-1,13,R_G3
DEU_LocationALower-53_162_T-1,14,R_G3
DEU_LocationCLower-5_232_T-1,11,R_G1,R_G3
DEU_LocationALower-46_52_T-1,6,R_G3
DEU_LocationALower-12_43_T-1,17,R_G3
DEU_LocationALower-47_51_T-1,10,R_G3
DEU_LocationALower-35_148_T-1,8,R_G3
DEU_LocationALower-45_59_T-1,13,R_G3
DEU_LocationAUpper-28_205_T-1,10,R_G3
DEU_LocationAUpper-28_205_T-1,11,R_G3
DEU_LocationDLower-7_4_T-1,9,R_G3
DEU_LocationALower-43_180_T-1,13,R_G1,R_G3
DEU_LocationALower-43_180_T-1,14,R_G3
DEU_LocationAUpper-32_176_T-1,8,R_G3
DEU_LocationALower-54_15_T-1,9,R_G3
DEU_LocationAUpper-13_232_T-1,22,R_G3
DEU_LocationALower-30_251_T-1,15,R_G3
DEU_LocationALower-41_187_T-1,10,R_G3
DEU_LocationALower-36_46_T-1,15,R_G3
DEU_LocationALower-14_35_T-1,11,R_G3
DEU_LocationALower-14_35_T-1,12,R_G3
DEU_LocationALower-45_108_T-1,8,R_G3
DEU_LocationALower-45_108_T-1,9,R_G3
DEU_LocationALower-45_108_T-1,12,R_G3
DEU_LocationALower-45_108_T-1,14,R_G3
DEU_LocationALower-45_108_T-1,18,R_G1,R_G3
DEU_LocationALower-45_108_T-1,20,R_G3
DEU_LocationALower-28_206_T-1,18,R_G3
DEU_LocationALower-39_34_T-1,12,R_G3
DEU_LocationALower-43_111_T-1,11,R_G3
DEU_LocationALower-43_111_T-1,14,R_G3
DEU_LocationALower-38_72_T-1,10,R_G3
DEU_LocationALower-38_72_T-1,12,R_G3
DEU_LocationALower-38_72_T-1,20,R_G3
DEU_LocationAUpper-30_152_T-1,17,R_G3
DEU_LocationAUpper-46_135_T-1,15,R_G3
DEU_LocationALower-33_234_T-1,7,R_G3
DEU_LocationALower-49_73_T-1,6,R_G3
DEU_LocationALower-27_149_T-1,19,R_G3
DEU_LocationALower-55_16_T-1,8,R_G3
DEU_LocationALower-55_16_T-1,10,R_G3
DEU_LocationALower-39_10_T-1,6,R_G3
DEU_LocationALower-35_257_T-1,5,R_G3
DEU_LocationALower-38_123_T-1,9,R_G3
DEU_LocationALower-38_123_T-1,11,R_G3
DEU_LocationALower-38_123_T-1,12,R_G3
DEU_LocationALower-38_123_T-1,14,R_G3
DEU_LocationALower-38_123_T-1,17,R_G3
DEU_LocationALower-38_123_T-1,21,R_G3
DEU_LocationALower-38_123_T-1,25,R_G3
DEU_LocationALower-47_149_T-1,8,R_G3
DEU_LocationALower-28_230_T-1,7,R_G3
DEU_LocationCUpper-6_140_T-1,8,R_G3
DEU_LocationALower-32_188_T-1,15,R_G3
DEU_LocationALower-51_66_T-1,15,R_G3
DEU_LocationALower-44_40_T-1,13,R_G3
DEU_LocationALower-44_8_T-1,6,R_G3
DEU_LocationALower-44_8_T-1,11,R_G3
DEU_LocationALower-44_8_T-1,12,R_G3
DEU_LocationAUpper-52_1_T-1,5,R_G3
DEU_LocationBLower-1_76_T-1,10,R_G3
DEU_LocationAUpper-36_108_T-1,5,R_G3
DEU_LocationALower-34_132_T-1,19,R_G3
DEU_LocationALower-39_240_T-1,9,R_G3
DEU_LocationALower-39_240_T-1,13,R_G3
DEU_LocationALower-39_240_T-1,16,R_G3
DEU_LocationALower-32_26_T-1,10,R_G3
DEU_LocationFLower-58_68_T-1,11,R_G3
DEU_LocationALower-30_131_T-1,15,R_G3
DEU_LocationALower-33_180_T-1,16,R_G3
DEU_LocationALower-33_180_T-1,17,R_G3
DEU_LocationALower-41_18_T-1,5,R_G3
DEU_LocationALower-41_18_T-1,9,R_G3
DEU_LocationAUpper-33_73_T-1,11,R_G3
DEU_LocationALower-49_229_T-1,9,R_G3
DEU_LocationALower-49_229_T-1,16,R_G3
DEU_LocationALower-53_77_T-1,9,R_G3
DEU_LocationALower-53_64_T-1,19,R_G3
DEU_LocationAUpper-42_261_T-1,9,R_G3
DEU_LocationALower-45_36_T-1,14,R_G3
DEU_LocationALower-45_36_T-1,19,R_G3
DEU_LocationALower-44_68_T-1,13,R_G3
DEU_LocationALower-44_68_T-1,15,R_G3
DEU_LocationALower-44_68_T-1,18,R_G3
DEU_LocationALower-13_256_T-1,16,R_G3
DEU_LocationALower-55_208_T-1,5,R_G3
DEU_LocationALower-55_208_T-1,9,R_G3
DEU_LocationDLower-8_211_T-1,6,R_G3
DEU_LocationDLower-9_56_T-1,8,R_G3
DEU_LocationALower-40_23_T-1,15,R_G3
DEU_LocationALower-29_173_T-1,18,R_G3
DEU_LocationALower-51_176_T-1,14,R_G3
DEU_LocationALower-51_176_T-1,16,R_G3
DEU_LocationAUpper-27_140_T-1,5,R_G3
DEU_LocationAUpper-27_140_T-1,18,R_G3
DEU_LocationAUpper-53_29_T-1,13,R_G3
DEU_LocationAUpper-57_200_T-1,10,R_G3
DEU_LocationALower-48_50_T-1,12,R_G3
DEU_LocationALower-41_234_T-1,15,R_G3
DEU_LocationALower-29_252_T-1,13,R_G3
DEU_LocationALower-45_249_T-1,6,R_G3
DEU_LocationALower-45_249_T-1,14,R_G3
DEU_LocationALower-45_249_T-1,15,R_G1,R_G3
DEU_LocationCLower-4_226_T-1,11,R_G3
DEU_LocationALower-36_142_T-1,11,R_G3
DEU_LocationALower-36_142_T-1,14,R_G3
DEU_LocationALower-55_36_T-1,11,R_G3
DEU_LocationALower-55_36_T-1,12,R_G3
DEU_LocationALower-34_101_T-1,16,R_G3
DEU_LocationALower-49_32_T-1,11,R_G3
DEU_LocationALower-33_66_T-1,13,R_G3
DEU_LocationALower-36_57_T-1,9,R_G3
DEU_LocationALower-36_57_T-1,11,R_G3
DEU_LocationALower-41_194_T-1,11,R_G3
DEU_LocationALower-31_41_T-1,23,R_G3
DEU_LocationALower-42_197_T-1,9,R_G3
DEU_LocationALower-42_197_T-1,11,R_G3
DEU_LocationAUpper-51_200_T-1,11,R_G3
DEU_LocationAUpper-51_200_T-1,21,R_G3
DEU_LocationALower-41_186_T-1,11,R_G3
DEU_LocationALower-41_186_T-1,12,R_G3
DEU_LocationALower-12_184_T-1,17,R_G3
DEU_LocationAUpper-31_124_T-1,27,R_G3
DEU_LocationALower-13_57_T-1,6,R_G3
DEU_LocationALower-13_57_T-1,15,R_G3
DEU_LocationALower-53_217_T-1,15,R_G3
DEU_LocationALower-53_217_T-1,16,R_G3
DEU_LocationAUpper-30_15_T-1,11,R_G3
DEU_LocationAUpper-30_15_T-1,12,R_G3
DEU_LocationALower-42_139_T-1,13,R_G3
DEU_LocationALower-33_76_T-1,11,R_G3
DEU_LocationCLower-5_59_T-1,12,R_G3
DEU_LocationALower-53_233_T-1,12,R_G3
DEU_LocationALower-53_233_T-1,13,R_G3
DEU_LocationAUpper-43_100_T-1,8,R_G3
DEU_LocationALower-37_128_T-1,8,R_G3
DEU_LocationALower-37_128_T-1,13,R_G3
DEU_LocationALower-40_222_T-1,11,R_G3
DEU_LocationALower-34_177_T-1,8,R_G3
DEU_LocationALower-39_251_T-1,9,R_G3
DEU_LocationELower-23_113_T-1,7,R_G3
DEU_LocationALower-50_239_T-1,8,R_G3
DEU_LocationALower-42_188_T-1,11,R_G3
DEU_LocationALower-42_188_T-1,17,R_G3
DEU_LocationALower-42_188_T-1,20,R_G3
DEU_LocationALower-43_128_T-1,13,R_G3
DEU_LocationALower-43_128_T-1,14,R_G1,R_G3
DEU_LocationALower-37_167_T-1,16,R_G3
DEU_LocationALower-50_200_T-1,14,R_G3
